seed,score,class_imbalance,split_dev,n_train,n_eval,eval_pct,n_eval_sources,eval_left,eval_centre,eval_right,train_left,train_centre,train_right
3140,0.6678259601610284,0.8878563153695751,0.06110085767017698,39658,6397,13.889914232982303,111,0.11005158668125684,0.04033140534625606,0.8496170079724871,0.3663825709818952,0.2995360330828584,0.3340813959352464
942,0.667854131129007,0.9110911220836583,0.005450005428292243,36593,9462,20.545000542829225,111,0.06351722680194462,0.07524836186852674,0.8612344113295286,0.39988522394993575,0.31221818380564587,0.2878965922444183
97,0.6680643871763005,0.9007025773095874,0.031223537075236146,38282,7773,16.877646292476385,111,0.03820918564260903,0.10575067541489773,0.8560401389424932,0.3901833759991641,0.29556971945039445,0.31424690455044146
7248,0.6682119611718494,0.8953121571729756,0.044750841385300194,38905,7150,15.524915861469982,111,0.1034965034965035,0.7111888111888112,0.1853146853146853,0.3725485156149595,0.18126204857987405,0.44618943580516646
7790,0.6682627413867909,0.8762530134969045,0.09069590706763653,32667,13388,29.069590706763655,111,0.020391395279354647,0.13579324768449358,0.8438153570361517,0.4579851226007898,0.3158845317904919,0.22613034560871828
3692,0.6684931364199321,0.9083834677816843,0.01450439691673,37512,8543,18.549560308327003,111,0.7849701510008193,0.13800772562331734,0.07702212337586328,0.2273405843463425,0.2921198549797398,0.4805395606739177
9652,0.6686933121280606,0.8740303064252573,0.09775268700466833,32342,13713,29.775268700466835,111,0.09042514402391891,0.06687085247575293,0.8427040035003281,0.4326881454455507,0.3469173211304187,0.22039453342403068
5259,0.6688421532257595,0.873256046545929,0.10020627510585171,41459,4596,9.97937248941483,111,0.7674064403829417,0.0881201044386423,0.144473455178416,0.2823753587882004,0.2829783641670084,0.43464627704479125
1436,0.6690010724117433,0.8772121505921958,0.09134730213874716,41051,5004,10.865269786125285,111,0.7693844924060751,0.11710631494804156,0.1135091926458833,0.2773135855399381,0.2813816959391976,0.4413047185208643
2856,0.6692579137299692,0.9143807108972981,0.0031701226794050574,36990,9065,19.682987732059495,111,0.08152233866519581,0.055598455598455596,0.8628792057363486,0.3918626655852933,0.3144904028115707,0.293646931603136
3693,0.6693608955682643,0.9107706370205089,0.0122462273368798,36280,9775,21.22462273368798,111,0.09237851662404092,0.046547314578005115,0.861074168797954,0.39501102535832416,0.3219955898566703,0.2829933847850055
8546,0.6693624421752722,0.8847807419307882,0.07462816198024103,40281,5774,12.537183801975898,111,0.16712850710079669,0.7059231035677174,0.12694838933148597,0.35423648866711355,0.20011916288076265,0.4456443484521238
6643,0.6706061084153024,0.9035455176947151,0.034567365106937364,38436,7619,16.543263489306266,111,0.08190051187819924,0.060637878986743665,0.8574616091350571,0.3801123946300343,0.3037516911229056,0.31613591424706006
330,0.670776536943136,0.911881532092333,0.015242644663988725,37546,8509,18.475735533601128,111,0.11446703490421906,0.7194734986484899,0.1660594664472911,0.37980077771267245,0.16020348372662868,0.45999573856069886
6568,0.6708121791628368,0.877037016564823,0.09901205080881556,41404,4651,10.098794919118445,111,0.7692969253923887,0.1554504407654268,0.07525263384218447,0.2815186938460052,0.27567384793739735,0.44280745821659745
6905,0.6709283116538505,0.8927554865779825,0.061752252741287594,39688,6367,13.824774725871242,111,0.2583634364692948,0.7099104758913146,0.03172608763939061,0.34239568635355777,0.19192199153396491,0.46568232211247734
4582,0.6709392838027473,0.8885849412994185,0.07180545000542829,40151,5904,12.819454999457172,111,0.1802168021680217,0.7078252032520326,0.1119579945799458,0.35291773554830513,0.19820178824935866,0.4488804762023362
8248,0.671198579213606,0.8704794822521598,0.11629573336228424,42200,3855,8.370426663771577,111,0.7660181582360571,0.06926070038910506,0.16472114137483787,0.29101895734597155,0.28127962085308056,0.4277014218009479
954,0.6712238318681858,0.8787454327825646,0.09655846270763219,41291,4764,10.344153729236783,111,0.7701511335012594,0.07934508816120907,0.15050377833753148,0.2800852486013901,0.28478360901891453,0.43513114237969536
563,0.6713315784700075,0.8972816854423153,0.05250244273151666,34426,11629,25.25024427315167,111,0.07335110499613036,0.07231920199501247,0.8543296930088572,0.4177365944344391,0.32812409225585315,0.2541393133097078
9456,0.6717285546879599,0.904493451798404,0.03678210834871351,38538,7517,16.32178916512865,111,0.7830251430091792,0.06824531062924039,0.14872954636158042,0.24256577923088898,0.3016243707509471,0.4558098500181639
8807,0.671867959286423,0.8921864376769628,0.06687656063402456,39924,6131,13.312343936597545,111,0.7768716359484586,0.06736258359158376,0.1557657804599576,0.2622733193066827,0.2936579501051999,0.4440687305881174
5231,0.6724270373349177,0.8964023512413035,0.05899468027358595,39561,6494,14.100531972641406,111,0.2563905143209116,0.7117339082229751,0.03187557745611334,0.34298930765147495,0.18995980890270722,0.46705088344581785
5147,0.6724561902656718,0.8883356425316407,0.07847139289979374,40458,5597,12.152860710020628,111,0.2597820260854029,0.7077005538681437,0.03251742004645346,0.34060012852835037,0.20208611399476,0.4573137574768896
4381,0.6724949311040989,0.9161478311942453,0.011877103463250466,37391,8664,18.812289653674956,111,0.11207294552169898,0.721606648199446,0.16632040627885503,0.3814554304511781,0.1573908159717579,0.461153753577064
9282,0.6726141666258498,0.9095702388935265,0.02814026707197914,35548,10507,22.814026707197915,111,0.09346150185590558,0.046064528409631676,0.8604739697344628,0.4009226960729155,0.32781028468549567,0.27126701924158886
7607,0.672844589458757,0.9001471622666507,0.051677342308109886,39224,6831,14.832265769189013,111,0.7808519982433025,0.1156492460840287,0.10349875567266871,0.25239649194370795,0.28928717111972263,0.4583163369365694
8981,0.6729321322210481,0.8680942466193204,0.1289545109108674,30905,15150,32.89545109108674,111,0.05524752475247525,0.10501650165016502,0.8397359735973597,0.46584695033166157,0.34123928166963274,0.19291376799870572
1486,0.6729741499884895,0.9027063093081167,0.04605363152752143,34723,11332,24.605363152752144,111,0.06238969290504765,0.0805683021531945,0.8570420049417579,0.41836822855168043,0.3232439593353109,0.25838781211300865
8132,0.6731094597374021,0.8758175057213244,0.11112799913147325,41962,4093,8.887200086852676,111,0.23845590031761543,0.7014414854629856,0.06010261421939898,0.33978361374577,0.22081883608979552,0.4393975501644345
7777,0.6732147808688276,0.9196546050123101,0.006340245358810115,36552,9503,20.63402453588101,111,0.03083236872566558,0.10365147848047984,0.8655161527938545,0.40876012256511274,0.30509958415408184,0.2861402932808054
6352,0.6733781880295616,0.876392046360973,0.11082401476495496,41948,4107,8.917598523504505,111,0.1984416849281714,0.7017287557828098,0.09982955928901875,0.3437351006007438,0.22063030418613522,0.43563459521312103
2933,0.6734172506158351,0.9072808035502331,0.03684724785582458,38541,7514,16.315275214417543,111,0.07905243545381954,0.061618312483364385,0.8593292520628161,0.37985521911730363,0.30289821229340186,0.3172465685892945
1632,0.6736599067333575,0.8952725354466069,0.06663771577461733,39913,6142,13.336228422538268,111,0.16981439270595897,0.7111690003256268,0.1190166069684142,0.3555483175907599,0.1946483601833989,0.4498033222258412
4910,0.6740249561292928,0.8786461231833638,0.10800130279014224,41818,4237,9.199869720985777,111,0.16521123436393675,0.7028557941940052,0.13193297144205807,0.3475536850160218,0.2190205174805108,0.4334257975034674
3998,0.6740358644944717,0.9159928602281404,0.018412767343393782,37692,8363,18.158723265660623,111,0.0935071146717685,0.042807604926461795,0.8636852804017697,0.38342353815133184,0.3125066327072058,0.30406982914146236
9930,0.6742865192855466,0.9074539359854941,0.039908804690044514,35006,11049,23.990880469004452,111,0.7845053851027243,0.11928681328627025,0.09620780161100552,0.1875678455121979,0.30906130377649543,0.5033708507113066
4104,0.6748507577882651,0.8660174652527723,0.14161328845945068,43366,2689,5.838671154054934,111,0.22610635924135367,0.6965414652287095,0.07735217552993678,0.33726882811419084,0.23668311580500853,0.42604805608080065
14,0.6750515539372988,0.9017717324928021,0.05660623167951362,34237,11818,25.660623167951364,111,0.08571670333389744,0.05770858013200203,0.8565747165341006,0.4153693372666998,0.3345795484417443,0.2500511142915559
3918,0.6753270757383085,0.9177739456634859,0.019303007273911627,37733,8322,18.069699272608837,111,0.07930785868781542,0.056116318192742126,0.8645758231194425,0.38624016113216547,0.30927835051546393,0.3044814883523706
327,0.6760314522333882,0.9220239387688633,0.011920529801324492,36295,9760,21.192052980132452,111,0.07151639344262295,0.061782786885245904,0.8667008196721312,0.40049593607934975,0.317784818845571,0.2817192450750792
9259,0.6760683414957394,0.8759992195917049,0.12252741287590925,42487,3568,7.747258712409076,111,0.7687780269058296,0.15975336322869954,0.07146860986547085,0.2939958104832066,0.27224798173558973,0.43375620778120366
813,0.6761916067559517,0.8729205448752094,0.13040929323634787,42850,3205,6.959070676365216,111,0.7672386895475819,0.13978159126365056,0.09297971918876755,0.29813302217036175,0.27278879813302215,0.4290781796966161
1404,0.6762409351217297,0.9215226444621492,0.01396156769080445,36201,9854,21.396156769080445,111,0.08331641972802922,0.05023340775319667,0.8664501725187741,0.398138172978647,0.3215933261512113,0.2802685008701417
6893,0.6766421753767364,0.9096248816403179,0.04412115948322659,38876,7179,15.587884051677342,111,0.0629614152388912,0.7183451734224823,0.21869341133862655,0.38023459203621773,0.17954522070171827,0.440220187262064
4177,0.6766477612867315,0.8925712594887174,0.08507219628704811,40762,5293,11.49278037129519,111,0.7770640468543359,0.10561118458341205,0.11732476856225203,0.2728276335802954,0.28403905598351403,0.4431333104361906
3857,0.6766960676258885,0.9023865075055767,0.06170882640321351,34002,12053,26.170882640321352,111,0.06081473492076661,0.08230316103874553,0.8568821040404878,0.4264749132403976,0.3277748367743074,0.245750249985295
8411,0.6769295079467522,0.884626984253573,0.1052654434914776,41692,4363,9.473455650852241,111,0.7730919092367637,0.13431125372450148,0.09259683703873482,0.28449102945409194,0.2770555502254629,0.43845342032044515
3377,0.6773395346298376,0.9237969541768349,0.012897622407990444,37438,8617,18.710237759200957,111,0.06951375188580712,0.0628989207380759,0.867587327376117,0.3909129761205193,0.3097120572680164,0.2993749666114643
7142,0.6774011849440882,0.9082662229939307,0.05041797850396265,39166,6889,14.958202149603736,111,0.1419654521701263,0.7176658440992887,0.140368703730585,0.3639891742838176,0.18365418985855078,0.45235663585763164
5951,0.677470394394297,0.9096481736047717,0.04737813483877973,39026,7029,15.262186516122028,111,0.7856025039123631,0.1209275857163181,0.09346991037131883,0.2488597345359504,0.2892174447804028,0.4619228206836468
4651,0.677720884530704,0.8988924222651495,0.0741938985995006,40261,5794,12.580610140049941,111,0.17897825336555057,0.7129789437348981,0.10804280289955126,0.3526241275676213,0.19885248751893891,0.4485233849134398
3155,0.6784644217633604,0.899353595762417,0.0760612311366844,40347,5708,12.39387688633156,111,0.25508058864751226,0.7132095304835319,0.031709880868955855,0.34148759511239996,0.19991573103328625,0.45859667385431385
7902,0.6786697627885497,0.8971897692113764,0.08207577895993917,33064,12991,28.207577895993918,111,0.08090216303594797,0.0648141020706643,0.8542837348933877,0.4289559641906605,0.34161021050084683,0.22943382530849263
2135,0.6787044486898692,0.9135867387472671,0.042861795679079384,38818,7237,15.713820432092064,111,0.09271797706231864,0.7203261019759569,0.18695592096172448,0.3751610077798959,0.1783708588799011,0.446468133340203
8569,0.6788162518301253,0.921906468549478,0.023341656714797543,37919,8136,17.665834328520248,111,0.09107669616519173,0.04228121927236971,0.8666420845624385,0.38220944645164695,0.3110050370526649,0.3067855164956882
5605,0.6788480687084889,0.9286453433127334,0.007295624796439026,36508,9547,20.729562479643903,111,0.06274222268775531,0.06724625536817848,0.8700115219440662,0.4008710419634053,0.3148624958913115,0.2842664621452832
8218,0.6792071187349771,0.8915442702830193,0.09777440017370537,41347,4708,10.222559982629464,111,0.7765505522514868,0.0395072217502124,0.18394222599830076,0.2800203158633033,0.28904152659201393,0.4309381575446828
5507,0.6792429808314495,0.927249826279583,0.012224514167842815,37407,8648,18.77754858321572,111,0.7944033302497687,0.1352913968547641,0.07030527289546716,0.22359451439570133,0.29318042077685996,0.4832250648274387
1133,0.6793644535498059,0.9059652906172917,0.06379329063076755,33906,12149,26.379329063076757,111,0.07745493456251544,0.06387356984113919,0.8586714955963454,0.421547808647437,0.3350734383294992,0.24337875302306378
679,0.6794458693392393,0.8950544088520962,0.09030507002497015,41003,5052,10.969492997502986,111,0.7783056215360253,0.17220902612826602,0.04948535233570863,0.27563836792429824,0.2747847718459625,0.4495768602297393
2349,0.6797811290608285,0.9258397157850311,0.017761372272283138,36026,10029,21.776137227228315,111,0.7936982750024928,0.17090437730581315,0.03539734769169409,0.2019097318603231,0.2893188252928441,0.5087714428468328
4016,0.6798611240876773,0.8879297592461652,0.10906524807295626,41867,4188,9.093475192704375,111,0.17096466093600765,0.707497612225406,0.12153772683858644,0.34676475505768267,0.21912245921608905,0.4341127857262283
859,0.6798710253720849,0.8885433735353627,0.10763217891651287,41801,4254,9.236782108348713,111,0.10883874000940291,0.7078044193700047,0.18335684062059238,0.3533647520394249,0.2183201358819167,0.4283151120786584
7714,0.6801498141358191,0.8968157151744818,0.0888937140375638,40938,5117,11.110628596243622,111,0.09302325581395349,0.7119405901895642,0.1950361539964823,0.36049636034979726,0.20748448873906883,0.4320191509111339
6201,0.6806896732956503,0.9153936188985086,0.04646618173922484,38984,7071,15.353381826077516,111,0.0975816716164616,0.03903266864658464,0.8633856597369538,0.3730761337984814,0.30425302688282374,0.32267083931869484
3974,0.6807679526573819,0.9017633636241823,0.07949191184453372,40505,5550,12.05080881554663,111,0.09387387387387387,0.7144144144144144,0.19171171171171172,0.3632391062831749,0.20175287001604741,0.4350080237007777
6942,0.6807826951734994,0.9025207539393776,0.07773314515253503,40424,5631,12.226685484746499,111,0.15663292488012787,0.714793109572012,0.12857396554786005,0.3550366119137146,0.20067286760340391,0.4442905204828815
3905,0.6808686040674168,0.9170036741474391,0.0433177722288568,38839,7216,15.668222777114321,111,0.0846729490022173,0.05113636363636364,0.864190687361419,0.3765029995622956,0.3029944128324622,0.32050258760524214
1470,0.6811848237041295,0.9154498615092459,0.0483118011073716,34619,11436,24.83118011073716,111,0.08639384400139909,0.05019237495627842,0.8634137810423225,0.4115081313729455,0.3340073370114677,0.2544845316155868
9550,0.6816734247449351,0.9355798698664385,0.001954185213331905,36934,9121,19.80458147866681,111,0.047143953513869095,0.07937726126521215,0.8734787852209187,0.4008230898359235,0.30901066767747876,0.2901662424865977
8046,0.6818081780010228,0.9171673218698082,0.04668331342959503,34694,11361,24.668331342959505,111,0.07226476542557873,0.06346272335181762,0.8642725112226036,0.4154320631809535,0.3290482504179397,0.25551968640110684
9322,0.6822763361195336,0.8921360557079009,0.10863098469221584,41847,4208,9.136901530778417,111,0.1765684410646388,0.7096007604562737,0.11383079847908745,0.34628527731976005,0.21867756350514972,0.4350371591750902
5451,0.6826269591735583,0.9099643025415096,0.06724568450765389,39941,6114,13.275431549234613,111,0.14474975466143278,0.7185148838730782,0.13673536146548904,0.35925490097894397,0.1938859818231892,0.44685911719786686
6213,0.6830930296520956,0.9099901729098747,0.06904787753772665,40024,6031,13.095212246227335,111,0.7857735035649146,0.061681313215055544,0.15254518322002986,0.262217669398361,0.2939486308215071,0.44383369978013193
3538,0.6832067729361457,0.926419386058897,0.030072739116274033,38229,7826,16.9927260883726,111,0.059033989266547404,0.07206746741630463,0.868898543317148,0.3864082241230479,0.3027282952732219,0.31086348060373015
7912,0.6832854686781648,0.9324854784990477,0.015828900227988274,36115,9940,21.58289002279883,111,0.07615694164989939,0.05191146881287726,0.8719315895372234,0.4008583690987124,0.3217776547141077,0.27736397618717984
6524,0.6844286042508235,0.9322555761648386,0.020953208120725236,37809,8246,17.904679187927478,111,0.04959980596652923,0.07858355566335193,0.8718166383701188,0.39210240947922453,0.30386944907297203,0.30402814144780343
574,0.684686525834529,0.9179023962183094,0.05643252632721746,39443,6612,14.356747367278256,111,0.08545069570477919,0.0499092558983666,0.8646400483968542,0.3719037598559947,0.29934335623558045,0.32875288390842483
1721,0.6847400613106274,0.9340050841766097,0.018000217131690394,37673,8382,18.199978286830962,111,0.7977809591982821,0.11178716296826532,0.09043187783345263,0.22687335757704458,0.29729514506410426,0.47583149735885116
1861,0.6850157932763297,0.9110777449691554,0.07412875909238953,33430,12625,27.412875909238956,111,0.08871287128712871,0.05005940594059406,0.8612277227722772,0.4221956326652707,0.3441519593179779,0.2336524080167514
2470,0.6853354844298171,0.9410500019109952,0.0034741070459233525,36684,9371,20.347410704592335,111,0.07320456728204033,0.05058158147476256,0.8762138512431971,0.3965761639952023,0.31793152327990404,0.28549231272489367
6804,0.6853424405705978,0.8945411308171456,0.11512322223428506,31542,14513,31.51232222342851,111,0.10245986357059188,0.044580720733135806,0.8529594156962723,0.4358315896265297,0.3642762031576945,0.1998922072157758
5915,0.6855034866411047,0.9129400370805698,0.07161003148409512,40142,5913,12.83899685159049,111,0.7872484356502621,0.03297818366311517,0.17977338068662269,0.2635394350057297,0.29749389666683274,0.4389666683274376
3939,0.6857555936914373,0.9085652240021154,0.08311801107371622,40672,5383,11.68819889262838,111,0.10421697937952815,0.717815344603381,0.17796767601709085,0.36076416207710466,0.20340774980330448,0.4358280881195909
7863,0.685882183908321,0.9187823597614819,0.05910324611877105,34122,11933,25.910324611877105,111,0.07290706444314086,0.06201290538841867,0.8650800301684405,0.42096008440302446,0.33400738526463863,0.2450325303323369
3667,0.685884579857913,0.9412956715791801,0.0050808815546628805,36610,9445,20.50808815546629,111,0.0984647961884595,0.025198517734250928,0.8763366860772895,0.39071291996722207,0.32502048620595464,0.2842665938268233
5581,0.6861004265167939,0.9324092248623836,0.027271740310498338,38100,7955,17.272825968950166,111,0.7969830295411691,0.12884978001257072,0.07416719044626022,0.23343832020997377,0.2916535433070866,0.4749081364829396
9866,0.6864109934739728,0.935432898050705,0.021257192487243504,35865,10190,22.12571924872435,111,0.05328753680078508,0.0733071638861629,0.873405299313052,0.4096194061062317,0.31757981318834516,0.27280078070542313
1587,0.6867057814029363,0.9289759971737972,0.03793290630767562,38591,7464,16.20670936923244,111,0.06109324758842444,0.06872990353697749,0.8701768488745981,0.38293902723432927,0.3012101267134824,0.3158508460521883
3482,0.686934988062697,0.9422682966966605,0.006948214091846705,36524,9531,20.694821409184673,111,0.06893295561850803,0.054244045745462176,0.8768229986360297,0.3991074362063301,0.31814697185412333,0.2827455919395466
1988,0.6869569649767671,0.9369490098576453,0.019802410161763123,37756,8299,18.01975898382369,111,0.7992529220387998,0.09386673093143752,0.10688034702976262,0.22780485220892044,0.30082635872444113,0.4713687890666384
3790,0.6876571406762434,0.9460593703628161,0.0007382477472587246,36878,9177,19.92617522527413,111,0.09807126511932004,0.02321019941157241,0.8787185354691075,0.3886870220727805,0.32333640652963824,0.2879765713975812
2061,0.688033355069891,0.8837453456061642,0.1517967647378135,43835,2220,4.820323526218652,111,0.1346846846846847,0.7054054054054054,0.15990990990990991,0.3407094787270446,0.2411543287327478,0.4181361925402076
52,0.6885814407270853,0.920811248148128,0.06503094126587777,39839,6216,13.496905873412224,111,0.7911840411840412,0.12162162162162163,0.0871943371943372,0.2589422425261678,0.2856748412359748,0.45538291623785737
5783,0.6888027848610148,0.9218496444166518,0.06342416675713822,39765,6290,13.657583324286179,111,0.07074721780604133,0.06263910969793322,0.8666136724960254,0.37190997108009555,0.29530994593235255,0.33278008298755185
180,0.6889585446259135,0.9018345724364983,0.11208337856910217,31682,14373,31.20833785691022,111,0.04584985737146038,0.09754400612259097,0.8566061365059486,0.46004040148980496,0.33883593207499524,0.2011236664351998
4636,0.6890579864272416,0.9295127033727035,0.04605363152752143,34723,11332,24.605363152752144,111,0.795534768796329,0.09909989410518885,0.10536533709848217,0.17910318808858683,0.3171960948074763,0.5037007171039368
9638,0.689571193255645,0.9441649575789829,0.012941048746064499,37440,8615,18.70589512539355,111,0.06697620429483458,0.055252466627974464,0.8777713290771909,0.39147970085470085,0.31145833333333334,0.2970619658119658
2252,0.6896899908750126,0.9239525747164627,0.061925958093583755,33992,12063,26.192595809358377,111,0.7927547044682086,0.10934261792257316,0.09790267760921827,0.166833372558249,0.3182513532595905,0.5149152741821605
6816,0.6900066440796968,0.9134247081562532,0.08845945065682337,32770,13285,28.845945065682336,111,0.089499435453519,0.048099360180654874,0.8624012043658261,0.4285932255111382,0.35086969789441563,0.22053707659444613
9332,0.6903463299156334,0.9507856255801325,0.00015199218325914754,36851,9204,19.984800781674085,111,0.8061712299000434,0.060843111690569315,0.13298565840938723,0.2120430924533934,0.31415701066456814,0.4737998968820385
4390,0.690411253135899,0.9017225502321549,0.11816306589946804,42286,3769,8.183693410053197,111,0.7816396922260547,0.12576280180419208,0.09259750596975325,0.29059263113087075,0.27581232559239466,0.4335950432767346
3468,0.6907731429289032,0.9346511802910269,0.04058191293019214,34975,11080,24.058191293019217,111,0.09160649819494585,0.03537906137184116,0.873014440433213,0.40654753395282345,0.33581129378127234,0.2576411722659042
1577,0.6910453598925214,0.9190552244505257,0.07910107480186734,40487,5568,12.089892519813267,111,0.12661637931034483,0.7230603448275862,0.15032327586206898,0.35885592906365005,0.20033591029219255,0.4408081606441574
1955,0.6914421922708208,0.9292251703551535,0.05628053414395828,34252,11803,25.62805341439583,111,0.795391002287554,0.12776412776412777,0.07684486994831823,0.17067616489548054,0.3103176456849235,0.519006189419596
7098,0.6915741023210502,0.9405368309552808,0.029660188904570617,35478,10577,22.966018890457065,111,0.05682140493523683,0.06722132929942327,0.8759572657653399,0.4124527876430464,0.32205874062799483,0.2654884717289588
6946,0.6916177719409572,0.9492225040398108,0.00898925198132669,37258,8797,19.10107480186733,111,0.04876662498579061,0.07093327270660453,0.8803001023076049,0.39736432444038866,0.3090074614847818,0.2936282140748296
2801,0.6916237327010113,0.916716968006962,0.08702638150037999,40852,5203,11.297361849962002,111,0.12627330386315588,0.7218912166058044,0.1518354795310398,0.3568246352687751,0.20515519436012924,0.43802017037109564
6193,0.6917169011520189,0.9473973455631866,0.013766149169471303,37478,8577,18.62338508305287,111,0.8044770898915705,0.08231316311064475,0.11320974699778477,0.22237045733496985,0.30500560328726184,0.4726239393777683
9443,0.6918547333607049,0.9429587345680372,0.024970144392574112,37994,8061,17.50298556074259,111,0.8022577843939958,0.09142786254807096,0.10631435305793326,0.2307469600463231,0.30004737590145814,0.46920566405221875
995,0.6919000377156775,0.8973280210033958,0.13466507436760394,43046,3009,6.533492563239605,111,0.16218012628780326,0.7121967431040213,0.12562313060817548,0.34256376899131163,0.23217023649119548,0.4252659945174929
704,0.6923597073889554,0.9253984471895793,0.06913473021387473,40028,6027,13.086526978612529,111,0.09241745478679277,0.726231956197113,0.18135058901609424,0.36666833216748274,0.19386429499350455,0.4394673728390127
5998,0.6924283083212773,0.9350937179143681,0.04614048420366951,34719,11336,24.614048420366952,111,0.09438955539872972,0.032374735356386734,0.8732357092448836,0.4079610587862554,0.339007459892278,0.25303148132146663
1951,0.6926175800406102,0.951911179248059,0.0065356638801433165,37145,8910,19.34643361198567,111,0.8067340067340067,0.09595959595959595,0.09730639730639731,0.216610580158837,0.3037286310405169,0.4796607888006461
7913,0.6928415711264998,0.9456529340144847,0.022451416784279643,35810,10245,22.245141678427967,111,0.09985358711566618,0.7363591996095656,0.16378721327476817,0.3968444568556269,0.12826026249650935,0.47489528064786374
6412,0.6934145731689662,0.9506972509205676,0.012637064379546176,36262,9793,21.263706437954617,111,0.06902889819258654,0.049933626059430206,0.8810374757479833,0.40146710054602613,0.32121780376151343,0.27731509569246043
2844,0.6934762024765551,0.9075545714344824,0.11642601237650635,31482,14573,31.642601237650638,111,0.04130927056886022,0.09922459342619913,0.8594661360049406,0.46477352137729494,0.3395908773267264,0.19563560129597865
682,0.6937293145961436,0.9535378913298123,0.007078493106068812,36518,9537,20.707849310606882,111,0.06029149627765545,0.05725070776973891,0.8824577959526057,0.4014184785585191,0.31740511528561255,0.28117640615586836
251,0.6943064572739452,0.9127471811653767,0.10728476821192054,41785,4270,9.271523178807946,111,0.22177985948477752,0.7199063231850117,0.05831381733021077,0.34191695584539905,0.21689601531650113,0.4411870288380998
1291,0.6945197009573844,0.9574336407550263,0.0008902399305178721,36885,9170,19.910976006948214,111,0.03751363140676118,0.07808069792802617,0.8844056706652127,0.4036871356920157,0.30963806425376167,0.2866748000542226
3410,0.6945457236577883,0.9395455531592932,0.04392574096189339,38867,7188,15.607425903810663,111,0.1800222593210907,0.7333055091819699,0.08667223149693934,0.35865901664651245,0.1766537165204415,0.464687266833046
3971,0.6946459751818025,0.933117263937655,0.05975464118988166,39596,6459,14.024535881011834,111,0.7973370490788048,0.11441399597460908,0.08824895494658616,0.2546721891100111,0.2878573593292252,0.4574704515607637
146,0.6947864093566855,0.9290177342421544,0.07015524915861471,33613,12442,27.015524915861473,111,0.033033274393184375,0.0967690081980389,0.8701977174087767,0.44099009311873383,0.3252610597090411,0.23374884717222502
949,0.6948612977262761,0.9352855655981962,0.05541200738247748,34292,11763,25.54120073824775,111,0.0907931650089263,0.03587520190427612,0.8733316330867976,0.4130992651347253,0.34162486877405807,0.2452758660912166
4787,0.6950364169502491,0.9516089874438183,0.016936271848876333,36064,9991,21.693627184887635,111,0.05665098588729857,0.061855670103092786,0.8814933440096087,0.40672138420585624,0.3194043921916593,0.2738742236024845
342,0.6957462288919957,0.9017932015710263,0.13933340571056346,43261,2794,6.066659428943654,111,0.7816750178954903,0.164638511095204,0.05368647100930565,0.3016573819375419,0.2699197891865653,0.42842282887589284
5701,0.6957724421867612,0.9583635071220131,0.003669525567256554,37013,9042,19.633047443274346,111,0.07398805573988056,0.0411413404114134,0.8848706038487061,0.39351038824196904,0.31786129197849405,0.2886283197795369
5690,0.6958993651743781,0.9151577545144316,0.1078710237759201,41812,4243,9.212897622407992,111,0.788357294367193,0.09733679000707048,0.11430591562573651,0.28434420740457284,0.28039797187410315,0.435257820721324
6249,0.6964329809737189,0.9402301561949817,0.049831722939963075,34549,11506,24.983172293996308,111,0.10785677038067096,0.01633930123413871,0.8758039283851904,0.40501895858056675,0.3458566094532403,0.24912443196619294
4406,0.6965068841749134,0.9220147475144553,0.09384431657800457,32522,13533,29.38443165780046,111,0.10707160274883618,0.026232173206236605,0.8666962240449272,0.423866920853576,0.3622778426911014,0.21385523645532256
514,0.6968734606381952,0.9422942205726266,0.04663988709152103,38992,7063,15.336011290847898,111,0.8019255273962905,0.09514370664023786,0.10293076596347162,0.24543496101764464,0.29403467377923675,0.4605303652031186
3975,0.6970777842083175,0.9361750920676499,0.06214308978395397,39706,6349,13.785691021604604,111,0.7988659631438022,0.0639470782800441,0.13718695857615373,0.25593109353750065,0.29544653201027554,0.44862237445222386
6820,0.6972769101829759,0.9546103233766967,0.018695038540875064,37705,8350,18.130496145912495,111,0.08023952095808383,0.036766467065868266,0.8829940119760479,0.38626176899615433,0.31375149184458295,0.2999867391592627
7585,0.6974703081896364,0.9382587489981185,0.05871240907610467,39548,6507,14.128759092389535,111,0.7999077916090365,0.16751191025049947,0.03258029814046411,0.2535905734803277,0.27933144533225446,0.46707798118741783
8877,0.697706637844882,0.956258392984379,0.016458582130061877,36086,9969,21.64585821300619,111,0.8089076136021667,0.17092988263617212,0.02016250376166115,0.19869201352325003,0.28911489220196196,0.512193094274788
188,0.6980214499788455,0.9330614427013728,0.07339051134513083,40224,5831,12.660948865486917,111,0.2373520836906191,0.7300634539530098,0.03258446235637112,0.34432179793158313,0.19590294351630866,0.4597752585521082
2664,0.6980462102676828,0.92980954587882,0.08129410487460646,40588,5467,11.870589512539356,111,0.7956831900493873,0.08029998170843242,0.12401682824218035,0.2681580762787031,0.2882132650044348,0.44362865871686213
7177,0.6985249825810459,0.9304808395817095,0.08159808924112476,40602,5453,11.840191075887525,111,0.19053731890702366,0.7287731523931781,0.08068952869979827,0.3496133195409093,0.2010492093985518,0.4493374710605389
938,0.6986069698392647,0.9437177636644102,0.05015742047551841,39154,6901,14.98425795244816,111,0.8026372989421823,0.16591798290102883,0.03144471815678887,0.24761199366603667,0.2807376002451857,0.4716504060887777
